TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,timestamp,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3
2.174,20.888,12.67,419.572,1.669,21.669,715.0,502.717,1867,255.434,45.292,1.728,2023-06-24 05:21:40,9.365,52.124,14.74,111.03,1004.39,0.717,1.37,57.1,573.0,25.698,2.377,33.375,66.194,-0.02,12.656,52.121,11.189,1284.52
1.498,20.892,10.171,390.498,1.668,21.644,714.0,502.547,1876,254.182,46.119,0.986,2023-06-24 05:23:40,8.618,37.01,14.741,108.991,1004.41,0.082,-8.79,58.9,602.0,25.653,1.06,33.4,66.299,-0.01,12.658,51.802,9.739,1209.64
1.776,20.892,10.431,396.637,1.668,21.632,710.0,506.178,1867,253.485,47.154,1.057,2023-06-24 05:25:40,8.454,30.235,14.736,112.407,1004.44,0.009,-0.19,56.7,608.0,25.649,1.065,33.396,66.325,-0.03,12.654,52.257,9.601,1226.43
1.456,20.89,10.605,412.351,1.668,21.62,710.0,507.179,1878,253.19,48.003,0.121,2023-06-24 05:27:41,8.358,46.717,14.734,116.201,1004.47,0.001,12.07,56.0,612.0,25.626,1.008,33.252,66.366,-0.01,12.653,51.708,10.388,1292.11
1.711,20.891,9.873,383.176,1.667,21.612,712.0,504.904,1871,252.862,48.981,0.721,2023-06-24 05:29:42,7.992,36.213,14.737,119.658,1004.49,0.432,7.53,58.6,628.0,25.606,0.859,33.158,66.412,0.0,12.656,52.348,9.101,1195.2
1.952,20.895,12.096,421.595,1.667,21.612,712.0,505.687,1895,251.805,49.965,0.967,2023-06-24 05:31:41,8.674,44.488,14.737,119.079,1004.5,0.331,-1.74,55.3,600.0,25.601,2.451,33.037,66.412,0.0,12.656,52.172,11.069,1320.58
1.736,20.895,10.994,403.048,1.667,21.606,712.0,506.593,1889,251.377,50.369,0.716,2023-06-24 05:33:41,8.788,39.427,14.733,118.227,1004.52,0.039,0.05,56.9,595.0,25.586,1.188,32.928,66.418,0.0,12.653,52.46,10.327,1246.27
1.649,20.892,11.419,425.96,1.667,21.601,713.0,507.333,1861,253.307,50.622,0.821,2023-06-24 05:35:42,8.979,48.054,14.737,121.719,1004.54,0.131,6.72,65.7,588.0,25.58,0.981,32.718,66.453,0.0,12.656,52.17,10.858,1326.6
1.806,20.894,11.723,411.211,1.667,21.601,714.0,507.864,1877,255.253,50.563,0.502,2023-06-24 05:37:42,8.665,48.088,14.738,125.843,1004.56,0.015,6.63,61.3,601.0,25.564,1.983,32.467,66.457,0.01,12.657,52.018,11.082,1276.3
1.638,20.894,11.329,390.148,1.667,21.61,713.0,509.999,1890,254.449,50.539,0.188,2023-06-24 05:39:42,8.4,45.029,14.746,135.281,1004.58,0.002,5.2,56.3,610.0,25.571,1.781,32.244,66.458,0.03,12.663,51.708,10.917,1228.68
1.82,20.896,10.246,393.153,1.669,21.625,712.0,514.531,1884,257.546,50.452,0.593,2023-06-24 05:41:43,8.168,36.33,14.747,139.844,1004.59,0.184,16.55,59.7,620.0,25.597,1.219,31.956,66.397,0.03,12.663,52.303,9.517,1211.53
1.533,20.891,9.992,396.41,1.67,21.653,711.0,516.341,1870,259.083,51.146,0.176,2023-06-24 05:43:42,8.305,38.468,14.757,144.129,1004.6,0.021,24.72,56.6,615.0,25.648,0.847,31.806,66.329,0.03,12.67,51.627,9.591,1232.85
2.268,20.892,11.381,386.773,1.669,21.667,713.0,516.192,1894,257.578,51.25,1.094,2023-06-24 05:45:44,8.188,38.192,14.768,143.855,1004.61,0.646,17.23,55.4,619.0,25.669,3.284,31.595,66.317,0.04,12.678,51.882,10.042,1201.01
2.112,20.891,11.417,401.632,1.67,21.673,714.0,516.138,1882,256.3,50.809,1.031,2023-06-24 05:47:45,8.396,48.102,14.768,141.161,1004.62,0.979,4.16,55.0,611.0,25.687,3.294,31.468,66.293,0.04,12.678,51.825,10.249,1258.06
1.56,20.89,11.506,426.473,1.67,21.669,717.0,512.219,1872,254.584,49.873,0.873,2023-06-24 05:49:45,8.829,51.226,14.77,136.432,1004.64,0.128,-10.85,57.2,595.0,25.675,3.451,31.487,66.317,0.03,12.68,51.859,10.995,1331.84
1.328,20.89,10.735,395.141,1.67,21.667,715.0,514.111,1892,254.033,49.262,0.141,2023-06-24 05:51:44,8.675,50.45,14.769,137.289,1004.66,0.015,-8.97,56.1,600.0,25.675,0.688,31.564,66.321,0.0,12.679,51.965,10.608,1232.35
1.752,20.89,12.028,442.972,1.67,21.664,713.0,515.194,1885,252.226,48.868,1.044,2023-06-24 05:53:46,9.175,46.987,14.765,136.857,1004.66,0.002,-2.5,61.2,580.0,25.681,1.909,31.619,66.322,0.0,12.677,52.053,11.337,1369.67
1.668,20.89,11.384,417.45,1.671,21.658,713.0,514.184,1890,251.573,48.41,0.189,2023-06-24 05:55:46,8.803,46.181,14.786,138.098,1004.67,0.0,6.27,58.4,595.0,25.677,1.812,31.589,66.435,0.03,12.694,51.79,10.845,1292.22
2.366,20.888,12.081,416.412,1.671,21.647,713.0,513.013,1887,249.573,47.819,1.332,2023-06-24 05:57:46,8.672,48.374,14.78,139.435,1004.7,0.622,-3.84,65.7,599.0,25.665,2.845,31.61,66.454,0.04,12.689,52.321,10.455,1295.37
2.155,20.892,13.351,451.462,1.67,21.639,715.0,511.932,1882,245.907,47.203,1.647,2023-06-24 05:59:46,9.451,61.368,14.774,136.713,1004.73,1.208,-8.08,58.0,570.0,25.653,2.719,31.642,66.46,0.01,12.685,52.008,12.045,1406.78
1.858,20.893,13.182,439.275,1.67,21.618,716.0,509.354,1863,241.88,46.121,1.426,2023-06-24 06:01:47,9.358,58.885,14.766,133.343,1004.74,1.288,-12.23,55.2,574.0,25.615,3.728,31.739,66.51,-0.04,12.679,52.391,12.23,1360.05
1.832,20.893,12.192,427.262,1.67,21.602,715.0,507.363,1876,239.605,45.424,1.053,2023-06-24 06:03:48,9.669,46.283,14.764,124.824,1004.76,0.325,-16.11,56.6,562.0,25.603,1.688,31.986,66.568,-0.03,12.679,51.902,11.295,1328.88
2.437,20.891,12.969,419.161,1.67,21.588,712.0,507.902,1864,237.025,45.808,1.915,2023-06-24 06:05:48,9.058,55.253,14.765,121.881,1004.77,0.36,-15.57,60.0,585.0,25.581,3.274,32.241,66.633,-0.02,12.68,51.808,11.182,1303.32
1.668,20.89,13.06,450.169,1.67,21.577,711.0,508.353,1857,235.688,46.705,0.282,2023-06-24 06:07:48,10.083,60.706,14.76,122.568,1004.79,0.041,-3.16,59.8,547.0,25.551,1.762,32.409,66.655,-0.01,12.677,52.132,12.456,1394.96
1.855,20.895,12.116,405.534,1.669,21.562,709.0,508.518,1889,234.297,47.489,1.012,2023-06-24 06:09:48,8.886,45.857,14.759,119.627,1004.79,0.259,2.44,61.1,592.0,25.541,2.688,32.563,66.71,-0.01,12.676,52.464,11.09,1256.91
1.993,20.894,11.587,409.808,1.667,21.534,710.0,507.501,1865,231.559,47.242,0.583,2023-06-24 06:11:48,8.67,51.47,14.736,121.086,1004.8,0.497,1.77,58.5,600.0,25.509,3.173,32.655,66.726,-0.04,12.659,52.198,10.562,1282.56
2.167,20.895,12.5,416.743,1.669,21.524,710.0,505.132,1892,232.993,47.505,1.123,2023-06-24 06:13:48,9.035,52.438,14.745,126.826,1004.81,0.521,-11.48,57.1,586.0,25.495,2.341,32.732,66.807,-0.05,12.666,52.19,11.177,1303.15
1.945,20.894,12.502,426.625,1.668,21.523,704.0,511.158,1873,232.298,48.712,0.781,2023-06-24 06:15:49,9.365,50.481,14.754,129.612,1004.84,0.059,4.85,60.7,574.0,25.487,2.215,32.712,66.849,0.0,12.674,52.258,11.536,1329.87
1.543,20.892,10.824,400.319,1.667,21.513,703.0,512.362,1890,231.699,49.306,0.45,2023-06-24 06:17:49,8.405,43.425,14.771,133.183,1004.86,0.217,14.92,60.8,610.0,25.471,0.941,32.626,66.96,0.07,12.687,53.265,10.414,1240.72
1.378,20.892,10.702,407.169,1.667,21.505,703.0,511.426,1876,231.176,49.363,0.103,2023-06-24 06:19:50,8.76,41.381,14.776,134.928,1004.87,0.025,18.26,61.5,596.0,25.471,0.791,32.568,67.01,0.08,12.691,52.574,10.506,1258.47
1.713,20.892,10.35,387.077,1.666,21.51,703.0,512.272,1890,232.323,49.729,0.555,2023-06-24 06:21:49,7.967,38.242,14.778,138.942,1004.88,0.003,2.09,60.1,628.0,25.467,1.744,32.519,67.002,0.05,12.694,52.658,9.819,1221.76
1.825,20.892,11.428,410.886,1.666,21.508,704.0,511.106,1905,231.775,49.628,0.222,2023-06-24 06:23:50,8.385,55.247,14.778,138.988,1004.88,0.0,-0.12,56.5,611.0,25.448,3.561,32.431,67.008,0.02,12.693,52.142,10.762,1287.8
2.273,20.892,11.57,417.249,1.665,21.508,709.0,506.459,1888,230.08,49.088,1.333,2023-06-24 06:25:50,8.271,47.544,14.775,137.939,1004.87,0.769,-12.66,57.8,616.0,25.456,2.05,32.438,66.996,0.0,12.691,52.59,10.254,1297.51
2.419,20.891,12.454,410.413,1.666,21.514,707.0,507.472,1892,228.463,49.108,1.461,2023-06-24 06:27:52,8.39,52.847,14.779,140.191,1004.87,0.592,-16.19,58.3,611.0,25.456,3.136,32.498,66.986,0.0,12.693,52.501,10.834,1279.59
1.644,20.893,11.768,411.883,1.666,21.526,705.0,509.612,1881,228.352,49.843,0.173,2023-06-24 06:29:51,8.618,56.688,14.788,141.798,1004.87,0.07,-6.32,71.8,602.0,25.483,1.474,32.537,66.981,0.02,12.701,53.218,11.342,1282.73
1.831,20.889,12.646,414.463,1.666,21.528,702.0,513.536,1883,228.851,50.333,0.687,2023-06-24 06:31:52,8.911,60.603,14.791,144.266,1004.87,0.008,17.86,60.5,590.0,25.487,3.795,32.525,66.982,0.04,12.703,52.809,11.961,1272.86
2.076,20.892,12.319,410.3,1.667,21.533,701.0,513.677,1883,229.196,50.234,0.899,2023-06-24 06:33:53,8.692,51.943,14.795,141.482,1004.86,0.139,19.27,59.8,599.0,25.492,2.576,32.53,66.981,0.04,12.706,51.713,11.269,1290.99
1.765,20.895,10.414,389.083,1.667,21.549,702.0,512.723,1867,231.144,50.691,1.084,2023-06-24 06:35:53,8.289,38.695,14.81,141.679,1004.86,0.241,8.77,62.9,615.0,25.513,1.275,32.463,66.98,0.05,12.718,52.448,9.73,1235.07
2.038,20.888,11.435,400.396,1.666,21.554,704.0,511.891,1867,229.813,50.605,1.255,2023-06-24 06:37:52,8.648,48.203,14.815,144.491,1004.88,0.639,-4.17,61.1,601.0,25.536,2.166,32.372,66.98,0.06,12.722,52.226,10.378,1250.7
1.721,20.887,10.735,386.881,1.667,21.561,704.0,511.91,1896,230.259,50.091,0.434,2023-06-24 06:39:53,7.99,51.385,14.821,146.816,1004.91,0.364,-6.96,58.2,627.0,25.545,1.67,32.249,66.979,0.05,12.727,52.442,10.221,1210.55
1.488,20.887,9.811,379.534,1.667,21.58,704.0,513.015,1870,229.765,49.819,0.287,2023-06-24 06:41:53,8.009,43.925,14.837,154.689,1004.93,0.279,-1.14,59.0,626.0,25.57,0.429,32.147,66.968,0.06,12.739,52.704,9.498,1203.33
2.348,20.888,10.145,369.4,1.667,21.593,708.0,510.458,1896,229.924,49.34,1.606,2023-06-24 06:43:53,7.473,39.248,14.825,151.125,1004.93,0.34,-1.98,60.2,649.0,25.587,1.722,32.095,66.867,0.03,12.729,52.77,8.822,1148.83
1.658,20.884,9.599,358.036,1.669,21.612,709.0,510.073,1869,230.038,49.097,0.666,2023-06-24 06:45:54,7.433,34.415,14.825,160.546,1004.92,0.17,-6.9,60.0,650.0,25.61,1.458,32.027,66.787,0.0,12.728,52.303,9.067,1127.97
1.776,20.883,10.532,368.668,1.671,21.631,708.0,512.751,1859,229.556,49.069,0.328,2023-06-24 06:47:55,7.331,44.009,14.828,168.39,1004.91,0.273,-3.58,58.2,654.0,25.623,2.336,31.875,66.725,-0.02,12.729,52.964,10.041,1150.39
1.461,20.885,10.068,383.905,1.673,21.641,708.0,512.694,1887,230.353,48.633,0.328,2023-06-24 06:49:56,8.064,41.668,14.834,172.75,1004.91,0.031,6.65,60.2,624.0,25.65,1.577,31.781,66.706,0.01,12.734,52.225,9.801,1198.57
1.412,20.884,10.161,385.483,1.674,21.645,711.0,510.299,1880,226.412,47.47,0.196,2023-06-24 06:51:56,8.119,44.969,14.818,162.05,1004.9,0.004,4.5,60.5,622.0,25.668,0.958,31.819,66.624,-0.02,12.72,51.944,9.955,1191.28
1.495,20.883,9.95,369.83,1.674,21.638,714.0,506.284,1888,223.559,45.92,0.293,2023-06-24 06:53:57,7.536,39.308,14.806,156.635,1004.9,0.0,-14.56,59.3,645.0,25.639,0.845,31.954,66.599,-0.06,12.71,51.943,9.697,1150.06
1.711,20.884,10.724,379.633,1.672,21.635,715.0,504.291,1874,219.878,45.403,1.328,2023-06-24 06:55:56,8.138,48.505,14.814,148.058,1004.88,0.276,-26.35,58.3,621.0,25.64,2.402,32.124,66.645,-0.05,12.717,52.159,10.129,1177.91
2.168,20.886,10.041,342.46,1.672,21.623,713.0,504.254,1883,219.209,44.667,1.565,2023-06-24 06:57:57,7.211,42.968,14.816,150.075,1004.87,1.433,-20.24,68.3,659.0,25.62,2.734,32.297,66.704,0.0,12.719,53.307,8.892,1067.29
2.403,20.885,9.658,359.945,1.671,21.621,712.0,502.617,1876,215.842,44.583,0.954,2023-06-24 06:59:57,7.355,31.909,14.83,147.281,1004.86,0.662,-10.14,63.6,653.0,25.617,2.407,32.462,66.771,0.06,12.731,52.619,8.199,1120.91
1.628,20.889,8.77,351.21,1.669,21.612,710.0,501.997,1860,213.014,44.823,0.219,2023-06-24 07:01:57,6.99,37.866,14.836,140.252,1004.88,0.186,-5.52,59.0,670.0,25.6,1.155,32.781,66.836,0.07,12.737,52.236,8.321,1080.17
2.129,20.889,12.36,390.07,1.669,21.609,711.0,496.686,1893,211.065,45.641,1.461,2023-06-24 07:03:58,8.454,56.272,14.851,137.235,1004.9,0.359,-18.19,61.0,608.0,25.59,2.488,33.188,66.912,0.07,12.749,52.751,11.089,1212.23
1.393,20.887,9.618,370.545,1.668,21.6,710.0,494.439,1882,206.663,46.395,0.553,2023-06-24 07:05:58,8.049,41.537,14.859,137.08,1004.91,0.042,-23.7,57.3,625.0,25.574,0.843,33.5,66.985,0.08,12.756,52.408,9.341,1158.18
1.978,20.887,8.703,339.304,1.668,21.595,708.0,493.72,1878,207.494,47.052,1.001,2023-06-24 07:07:58,7.011,28.448,14.875,137.503,1004.92,0.88,-23.24,69.5,668.0,25.566,1.034,33.755,67.076,0.09,12.77,52.987,7.786,1067.19
1.932,20.886,10.928,382.201,1.667,21.593,706.0,493.075,1881,206.848,48.128,0.114,2023-06-24 07:09:59,8.388,46.361,14.88,135.707,1004.93,0.1,-11.26,60.1,611.0,25.557,2.068,33.963,67.107,0.09,12.774,52.477,10.066,1180.5
1.749,20.887,11.014,376.606,1.667,21.597,704.0,494.716,1880,207.357,48.994,0.168,2023-06-24 07:11:59,8.299,44.57,14.883,137.246,1004.93,0.166,1.8,59.6,615.0,25.567,2.008,34.07,67.104,0.05,12.777,52.418,10.382,1164.9
1.611,20.887,11.205,383.604,1.666,21.593,704.0,495.755,1896,205.904,49.127,0.424,2023-06-24 07:13:59,8.52,50.773,14.882,141.145,1004.94,0.22,6.0,62.4,606.0,25.572,1.402,34.05,67.113,0.02,12.776,52.737,10.807,1184.92
1.982,20.889,10.888,379.266,1.666,21.604,703.0,494.64,1882,207.186,49.644,1.427,2023-06-24 07:16:01,8.123,49.171,14.902,142.864,1004.93,0.025,7.39,58.8,621.0,25.593,3.01,34.076,67.152,0.03,12.791,52.569,9.993,1165.68
2.306,20.889,10.626,371.884,1.667,21.624,703.0,495.231,1894,207.283,49.953,1.161,2023-06-24 07:18:00,7.434,48.768,14.912,146.149,1004.91,0.852,-1.83,61.3,649.0,25.594,2.387,34.038,67.118,0.07,12.799,52.685,9.285,1141.1
1.778,20.891,9.784,374.019,1.667,21.625,707.0,493.501,1889,205.75,49.735,0.556,2023-06-24 07:20:01,8.015,36.72,14.885,143.28,1004.88,0.521,-2.2,62.2,626.0,25.611,0.892,34.057,66.994,0.01,12.777,52.885,9.056,1166.26
2.185,20.884,10.024,367.966,1.667,21.631,710.0,490.63,1884,203.372,48.878,1.423,2023-06-24 07:22:00,7.501,38.263,14.867,139.432,1004.84,0.614,-11.14,60.2,647.0,25.619,2.397,34.154,66.889,-0.07,12.761,52.64,8.824,1156.36
2.375,20.888,10.915,360.329,1.664,21.622,711.0,487.683,1873,196.334,47.754,1.223,2023-06-24 07:24:01,7.583,43.447,14.874,126.72,1004.82,1.131,-18.46,61.2,644.0,25.606,2.478,34.418,66.958,-0.1,12.767,52.588,9.533,1109.12
1.882,20.888,9.942,367.634,1.664,21.622,713.0,484.889,1893,195.711,47.309,0.436,2023-06-24 07:26:02,7.974,39.871,14.86,127.765,1004.81,0.192,-27.86,63.2,627.0,25.603,1.802,34.639,66.898,-0.05,12.756,52.529,9.132,1133.03
1.721,20.891,9.597,353.062,1.663,21.624,711.0,485.873,1871,193.062,47.193,0.452,2023-06-24 07:28:01,7.685,36.528,14.86,135.825,1004.79,0.023,-15.29,59.4,639.0,25.604,0.929,34.726,66.889,-0.04,12.756,51.922,9.015,1100.97
2.248,20.891,11.371,358.964,1.663,21.635,711.0,484.353,1872,195.418,47.684,1.15,2023-06-24 07:30:01,7.481,52.845,14.885,139.325,1004.77,0.386,-8.08,63.2,647.0,25.611,2.409,34.881,66.951,0.0,12.776,52.625,10.076,1138.68
2.631,20.891,11.076,363.312,1.664,21.66,709.0,487.736,1870,196.2,48.943,2.357,2023-06-24 07:32:01,7.493,40.905,14.878,144.415,1004.77,0.497,3.16,63.3,647.0,25.658,2.69,34.832,66.825,0.05,12.77,53.077,9.161,1129.67
2.118,20.887,8.987,339.623,1.665,21.666,714.0,487.053,1895,194.097,48.816,1.217,2023-06-24 07:34:02,6.894,32.328,14.842,146.57,1004.78,0.714,6.51,63.3,673.0,25.668,1.887,34.602,66.64,-0.03,12.74,53.298,7.99,1064.05
1.904,20.886,10.703,356.889,1.665,21.669,717.0,484.8,1844,193.312,48.087,0.427,2023-06-24 07:36:03,7.069,48.248,14.832,138.471,1004.79,0.296,3.5,62.8,665.0,25.662,2.718,34.577,66.588,-0.11,12.731,52.877,10.092,1112.96
1.943,20.886,9.134,364.427,1.664,21.661,714.0,485.437,1863,189.894,46.538,1.072,2023-06-24 07:38:04,7.053,41.086,14.841,132.123,1004.8,0.589,-4.73,59.9,666.0,25.668,1.333,34.851,66.657,-0.11,12.739,52.523,8.31,1127.32
2.417,20.886,11.55,380.305,1.664,21.667,712.0,484.624,1876,187.352,46.174,1.27,2023-06-24 07:40:05,7.879,60.298,14.847,135.896,1004.8,0.264,-6.96,62.5,631.0,25.666,3.261,35.208,66.661,0.02,12.744,52.724,10.052,1171.72
1.751,20.887,8.531,334.52,1.664,21.67,712.0,480.293,1884,185.001,46.504,0.245,2023-06-24 07:42:05,6.757,36.676,14.875,137.487,1004.79,0.126,-12.09,61.0,679.0,25.68,1.181,35.432,66.767,0.09,12.767,52.226,7.929,1040.22
2.346,20.888,10.634,343.417,1.664,21.679,711.0,482.739,1885,187.307,46.732,1.671,2023-06-24 07:44:04,7.139,47.454,14.873,147.928,1004.77,0.944,-7.22,61.5,662.0,25.677,3.985,35.454,66.72,0.09,12.764,52.465,9.141,1078.23
1.849,20.888,9.817,353.443,1.664,21.702,709.0,483.163,1878,190.681,47.647,0.605,2023-06-24 07:46:05,7.676,39.034,14.892,143.64,1004.75,0.108,-0.52,60.2,639.0,25.684,1.49,35.665,66.708,0.08,12.779,52.615,9.068,1091.7
1.992,20.89,11.524,399.775,1.664,21.704,708.0,482.177,1886,189.858,47.804,1.154,2023-06-24 07:48:05,8.229,59.441,14.894,133.336,1004.73,1.097,4.88,57.9,617.0,25.696,1.597,35.933,66.712,0.07,12.781,52.756,10.55,1240.42
1.691,20.89,11.507,404.15,1.665,21.706,706.0,476.352,1883,189.007,47.454,0.577,2023-06-24 07:50:06,8.641,54.184,14.904,133.317,1004.73,0.57,-12.28,61.3,601.0,25.695,0.915,36.421,66.746,0.06,12.789,52.963,10.893,1255.55
1.745,20.889,9.801,355.077,1.666,21.707,703.0,474.46,1882,183.801,47.388,0.966,2023-06-24 07:52:06,7.487,35.239,14.921,131.576,1004.75,0.067,-29.04,61.9,648.0,25.698,1.95,36.785,66.815,0.06,12.802,52.929,9.222,1106.91
1.99,20.889,11.008,391.658,1.667,21.704,699.0,478.593,1902,183.696,47.008,1.482,2023-06-24 07:54:08,7.823,55.869,14.948,145.356,1004.76,0.008,-11.01,59.3,634.0,25.695,2.559,36.977,66.944,0.12,12.825,52.435,10.18,1206.53
2.479,20.889,12.345,377.793,1.667,21.723,696.0,481.146,1883,185.416,47.929,1.742,2023-06-24 07:56:08,7.85,49.154,14.969,149.804,1004.76,0.714,11.46,59.3,634.0,25.699,3.594,37.047,66.957,0.15,12.842,52.191,10.736,1176.0
2.712,20.887,10.794,350.863,1.668,21.741,695.0,481.842,1880,188.891,48.98,1.833,2023-06-24 07:58:09,7.487,43.797,14.996,156.316,1004.76,0.62,21.82,55.1,648.0,25.7,2.826,36.903,66.995,0.17,12.863,52.299,8.816,1086.59
2.125,20.88,10.423,365.331,1.669,21.77,695.0,480.945,1882,189.175,50.007,1.49,2023-06-24 08:00:07,7.655,37.572,15.04,162.62,1004.76,0.283,8.94,58.7,641.0,25.702,1.971,36.716,67.068,0.19,12.898,52.35,9.301,1144.7
1.739,20.881,10.179,355.249,1.671,21.789,698.0,479.975,1874,193.125,50.827,0.566,2023-06-24 08:02:08,7.693,46.288,15.038,173.187,1004.77,0.428,-1.9,56.2,639.0,25.723,1.691,36.507,66.982,0.16,12.896,51.828,9.662,1101.13
1.277,20.883,8.215,335.29,1.672,21.816,692.0,488.651,1863,199.312,51.387,0.065,2023-06-24 08:04:09,6.84,31.316,15.044,184.712,1004.78,0.049,15.7,61.9,675.0,25.762,0.354,36.282,66.9,0.09,12.9,52.466,8.156,1043.37
2.462,20.884,11.924,379.526,1.673,21.848,693.0,489.434,1876,203.648,51.272,1.671,2023-06-24 08:06:09,7.802,57.241,15.061,179.645,1004.78,0.891,27.99,61.5,634.0,25.785,3.01,36.017,66.84,0.05,12.912,52.945,10.306,1173.15
2.442,20.882,12.444,401.25,1.673,21.877,698.0,482.26,1848,204.738,50.933,1.99,2023-06-24 08:08:10,9.019,46.529,15.087,175.338,1004.77,0.532,9.84,60.7,586.0,25.858,2.261,36.168,66.834,0.09,12.933,52.739,10.576,1250.63
2.242,20.881,10.651,393.603,1.674,21.897,699.0,481.884,1876,204.826,50.576,1.892,2023-06-24 08:10:10,8.009,43.462,15.081,169.756,1004.76,0.061,-18.87,64.3,626.0,25.876,1.923,36.146,66.728,0.08,12.927,53.363,9.29,1226.72
1.841,20.883,11.795,388.458,1.676,21.921,700.0,479.818,1865,204.376,49.787,0.876,2023-06-24 08:12:10,8.809,52.763,15.081,167.308,1004.77,0.204,-24.64,64.6,595.0,25.911,3.151,36.403,66.628,0.03,12.926,53.164,10.941,1212.77
1.734,20.881,11.869,378.24,1.678,21.946,700.0,480.886,1855,202.283,49.293,0.449,2023-06-24 08:14:11,8.091,61.371,15.061,172.686,1004.78,0.2,-4.02,60.1,623.0,25.938,1.812,36.548,66.444,-0.09,12.908,53.163,11.397,1184.67
1.837,20.878,11.078,360.966,1.679,21.963,700.0,476.452,1877,198.143,48.48,0.874,2023-06-24 08:16:10,7.796,53.246,15.079,174.597,1004.79,0.392,-14.08,60.5,635.0,25.963,1.4,36.735,66.45,-0.03,12.922,52.996,10.347,1120.72
2.008,20.877,10.645,370.217,1.68,21.98,700.0,479.627,1872,198.593,48.051,0.996,2023-06-24 08:18:11,7.846,51.019,15.069,179.08,1004.8,0.045,-4.96,62.1,633.0,25.981,2.419,36.741,66.34,0.0,12.914,53.213,9.771,1139.55
2.598,20.879,11.697,379.655,1.681,21.995,700.0,478.9,1888,198.116,47.729,2.253,2023-06-24 08:20:12,7.858,52.651,15.063,175.288,1004.78,1.185,0.07,58.7,632.0,25.998,2.598,36.871,66.25,0.01,12.907,52.225,9.88,1177.74
1.535,20.879,10.765,400.492,1.681,21.998,704.0,479.836,1879,199.946,46.977,0.319,2023-06-24 08:22:11,8.449,41.652,15.027,183.273,1004.77,0.14,6.61,63.3,609.0,26.005,0.887,36.726,66.089,-0.1,12.878,52.691,10.405,1242.92
1.705,20.881,11.402,377.611,1.682,22.021,702.0,481.758,1885,201.648,46.691,0.189,2023-06-24 08:24:12,8.256,53.845,15.041,188.074,1004.77,0.168,3.14,60.6,618.0,26.024,1.658,36.707,66.054,-0.09,12.889,52.876,10.95,1163.96
2.784,20.882,13.402,384.869,1.685,22.045,700.0,482.75,1876,204.139,46.992,2.447,2023-06-24 08:26:12,7.615,65.365,15.059,191.832,1004.77,1.582,6.86,58.8,642.0,26.051,5.181,36.685,66.034,-0.02,12.902,52.586,11.146,1200.09
2.439,20.885,11.437,363.592,1.688,22.084,702.0,480.897,1857,210.302,47.571,1.646,2023-06-24 08:28:12,7.236,54.033,15.059,179.238,1004.77,0.398,3.87,63.2,658.0,26.099,4.536,36.774,65.88,0.07,12.901,53.612,9.973,1128.06
1.795,20.887,10.342,377.615,1.689,22.107,704.0,480.003,1865,217.127,47.658,0.357,2023-06-24 08:30:13,7.538,58.881,15.06,173.461,1004.79,0.045,-3.06,58.8,646.0,26.158,1.729,36.699,65.792,0.04,12.901,52.421,9.705,1163.65
1.586,20.881,11.015,372.39,1.69,22.146,701.0,480.762,1874,212.3,46.591,0.304,2023-06-24 08:32:13,8.15,52.563,15.089,173.083,1004.82,0.005,-7.83,60.1,620.0,26.19,1.899,36.895,65.757,0.04,12.923,52.925,10.66,1184.26
1.963,20.88,10.732,383.389,1.691,22.189,696.0,484.545,1877,210.671,46.757,1.046,2023-06-24 08:34:14,8.0,42.232,15.114,180.259,1004.82,0.754,7.56,62.6,626.0,26.199,1.788,37.061,65.688,0.1,12.941,53.3,9.883,1184.02
2.523,20.873,9.992,345.354,1.691,22.2,697.0,483.745,1878,203.68,46.853,1.515,2023-06-24 08:36:14,7.111,33.525,15.12,189.756,1004.82,0.888,12.11,62.3,663.0,26.2,2.916,37.057,65.666,0.14,12.946,52.758,8.497,1063.66
2.358,20.88,10.172,361.502,1.692,22.208,694.0,487.432,1891,204.616,46.886,1.118,2023-06-24 08:38:14,7.511,39.96,15.139,204.53,1004.83,0.869,15.62,59.6,646.0,26.203,2.479,36.881,65.72,0.12,12.962,51.751,8.792,1118.71
1.831,20.879,8.946,344.656,1.693,22.233,691.0,493.213,1875,210.393,47.317,0.566,2023-06-24 08:40:14,6.693,48.885,15.144,207.857,1004.85,0.099,28.48,57.7,681.0,26.211,0.745,36.609,65.639,0.08,12.965,51.819,8.394,1072.9
2.092,20.875,10.415,367.884,1.695,22.258,694.0,491.492,1891,211.769,47.516,1.336,2023-06-24 08:42:14,7.898,42.503,15.14,209.788,1004.88,0.011,28.42,57.0,631.0,26.24,1.54,36.438,65.52,0.02,12.96,52.755,9.345,1124.79
1.993,20.874,10.388,350.556,1.696,22.276,698.0,488.498,1880,213.624,47.619,1.094,2023-06-24 08:44:15,7.629,45.363,15.142,216.084,1004.91,0.453,1.37,56.8,641.0,26.266,1.227,36.343,65.46,-0.01,12.961,52.488,9.466,1081.74
